date,actual_pnl_eur,mc_volatility_eur,mc_var_eur,mc_es_eur,mc_exception
2019-06-06,2638.8143821123645,2669.2332391244963,6255.378759461216,7173.5785617877955,False
2019-06-07,6789.085546706197,2673.7498047300164,6265.96338284308,7185.716855933756,False
2019-06-10,-2395.3177480138256,2696.443462933859,6319.146231543611,7246.706183353124,False
2019-06-11,-92.30213446543846,2701.4514493446454,6330.882505227953,7260.165173533363,False
2019-06-12,768.911569539843,2701.428320747472,6330.82830309478,7260.103015305143,False
2019-06-13,2383.7569083786866,2701.512064311229,6331.0245570984725,7260.328076579239,False
2019-06-14,162.98919178882045,2704.071498849369,6337.022621340833,7267.206570546714,False
2019-06-17,-598.8383742842162,2691.187566856709,6306.828978708216,7232.580934622746,False
2019-06-18,5014.9702343759045,2656.779566948362,6226.193435651358,7140.109251414772,False
2019-06-19,1433.1455974578632,2673.5540137469634,6265.50454442509,7185.190666622895,False
2019-06-20,7676.854268521916,2674.1832342252287,6266.979129844253,7186.881700013069,False
2019-06-21,-1647.5120593940792,2704.053185122558,6336.979702911666,7267.157352308264,False
2019-06-24,5736.581641771776,2706.460051712209,6342.620222414076,7273.625819100724,False
2019-06-25,-958.4413639877775,2727.6819009969263,6392.353870004816,7330.659652202649,False
2019-06-26,-4076.210033689864,2723.7309037456994,6383.094662558366,7320.041326024312,False
2019-06-27,2938.1293306113444,2737.527031875177,6415.426047316726,7357.118493929564,False
2019-06-28,1457.903834596319,2741.42868491599,6424.569616039216,7367.604207279323,False
2019-07-01,-1478.267101548031,2741.9930741838975,6425.892268772139,7369.121006445998,False
2019-07-02,4805.482091650959,2744.181967591746,6431.021965618965,7375.003669150187,False
2019-07-03,4484.2644292512505,2758.744211352467,6465.148751160115,7414.139776899131,False
2019-07-05,-6064.440941643623,2770.0869681997287,6491.730632134805,7444.623496402705,False
2019-07-08,-2966.160687263575,2790.90353840792,6540.514503553949,7500.568139825627,False
2019-07-09,522.2848923650103,2791.339555202902,6541.536313921855,7501.739937286867,False
2019-07-10,1771.581297649394,2790.006697022519,6538.412745464541,7498.157873820643,False
2019-07-11,-3782.610394695679,2791.5173564962347,6541.952993295324,7502.217779210688,False
2019-07-12,2288.528281636815,2796.502778266108,6553.636386484467,7515.616126798163,False
2019-07-15,2160.4528585309367,2797.2575321647673,6555.4051609164235,7517.644531924957,False
2019-07-16,-3151.485132967763,2799.8081658647548,6561.382600293471,7524.499373592973,False
2019-07-17,3128.9511647431323,2806.3796471605333,6576.782942201881,7542.160264612766,False
2019-07-18,3365.5496019301845,2811.597519357417,6589.011085637063,7556.183323962195,False
2019-07-19,-3734.778012729156,2815.795338638999,6598.848723347089,7567.464985663101,False
2019-07-22,393.9788186418547,2827.328487848165,6625.876791009087,7598.4603856544145,False
2019-07-23,-914.9122854301972,2820.402075764169,6609.644664721121,7579.84561624889,False
2019-07-24,2261.815665112488,2815.9915376108197,6599.308517891442,7567.99227144595,False
2019-07-25,-3846.9714106988513,2817.6565064027145,6603.210391382048,7572.466883951338,False
2019-07-26,2698.1961706747934,2826.896644988118,6624.864762305651,7597.299805665568,False
2019-07-29,383.4149076097416,2828.8709729593556,6629.491622586897,7602.60582261486,False
2019-07-30,814.2005988948375,2822.35427032368,6614.219655097724,7585.092149536158,False
2019-07-31,-2022.0476177098435,2817.7727882415397,6603.482899207155,7572.779392013164,False
2019-08-01,5838.887196531189,2811.3218187023035,6588.3649779846155,7555.442376981615,False
2019-08-02,446.69097872562793,2818.070573681142,6604.180762805758,7573.579691969808,False
2019-08-05,292.00003186474214,2818.037774615809,6604.103897819362,7573.49154430685,False
2019-08-06,9567.190739050367,2816.6775689950914,6600.916240321462,7569.835984448917,False
2019-08-07,1878.928856112194,2876.4448584971065,6740.981569863104,7730.460893648851,False
2019-08-08,6255.767041862781,2877.5257833840565,6743.514729753101,7733.365885045733,False
2019-08-09,-3105.5039239624493,2900.7349966272627,6797.905787610967,7795.740769382193,False
2019-08-12,5047.659968388779,2907.1686723928647,6812.983180676328,7813.031307304895,False
2019-08-13,2140.538315220758,2920.6610081005006,6844.602624404201,7849.292031456706,False
2019-08-14,-342.16343792763905,2893.677295542232,6781.365984040857,7776.773160086392,False
2019-08-15,4390.530394368697,2893.681639404989,6781.376163933129,7776.784834240711,False
2019-08-16,-207.96875194657449,2893.0636342152725,6779.927861671519,7775.1239419983085,False
2019-08-19,-3388.167499596051,2892.0243049363517,6777.4921815667785,7772.330739019782,False
2019-08-20,2163.9299975432345,2897.216074797831,6789.659153879083,7786.283648203642,False
2019-08-21,-176.1119121516441,2888.0130805311233,6768.091831093049,7761.550552043951,False
2019-08-22,-2576.6339507349576,2888.0571237274103,6768.195046829506,7761.668918368799,False
2019-08-23,1325.2183721306203,2890.0505394140223,6772.866639391009,7767.0262336549295,False
2019-08-26,2637.9285144647934,2889.000852007219,6770.406684894584,7764.205193152492,False
2019-08-27,4371.218588000114,2883.4738032223136,6757.45398257362,7749.351220074307,False
2019-08-28,1477.9322187343791,2890.917901420312,6774.899312216816,7769.357273671376,False
2019-08-29,906.1474052238008,2886.688828109636,6764.988430330569,7757.9916166006415,False
2019-08-30,-845.8191477013099,2883.6582492802777,6757.886234029335,7749.846919838503,False
2019-09-03,-676.2282276305764,2883.759251868789,6758.122934755806,7750.1183648336455,False
2019-09-04,4332.347355555155,2881.689309621197,6753.272001319528,7744.5553840068615,False
2019-09-05,-4718.362721281438,2879.955713195686,6749.209298181162,7739.896334370226,False
2019-09-06,1073.5028705830264,2895.9747157968095,6786.750014799725,7782.947489269801,False
2019-09-09,-6048.339174130506,2895.498155242208,6785.633189665393,7781.666730238417,False
2019-09-10,-6096.744492866818,2912.7061732095663,6825.960377453877,7827.913370274259,False
2019-09-11,2189.4386244670213,2941.7610907630497,6894.050910517062,7905.998616112328,False
2019-09-12,-1458.3941372181216,2943.006339965747,6896.969166328736,7909.345229983915,False
2019-09-13,-7001.530858292215,2943.566581970979,6898.282099903936,7910.850883360036,True
2019-09-16,4757.564718666901,2978.7875148170847,6980.822760639227,8005.507328172579,False
2019-09-17,1159.424266670306,2989.8611134885323,7006.773866336867,8035.267683643573,False
2019-09-18,1729.1779582718605,2987.5577111114367,7001.375816405156,8029.077277474001,False
2019-09-19,712.3659253664927,2986.760654209125,6999.507904398171,8026.935182799342,False
2019-09-20,4864.58292447508,2985.90453346234,6997.501575593152,8024.634353727751,False
2019-09-23,183.78235810384,2991.3343496173015,7010.226412128855,8039.227013594543,False
2019-09-24,1988.368638888444,2991.368403696043,7010.306218253591,8039.318534112728,False
2019-09-25,-5270.490002327282,2988.9004245133233,7004.5224806872775,8032.685826900562,False
2019-09-26,205.58719587179812,3010.281286557827,7054.628776507282,8090.147007642227,False
2019-09-27,-1932.19278049942,3010.236921187839,7054.524805753055,8090.02777547384,False
2019-09-30,-68.27083012169714,3013.1101928723156,7061.258350953149,8097.74970844539,False
2019-10-01,-2036.4558733644567,3010.2758400687303,7054.616012597516,8090.13237017374,False
2019-10-02,-1284.8446595356502,3009.94164793579,7053.832829494843,8089.23422703464,False
2019-10-03,5990.674437799427,3007.5525226945156,7048.2338870461635,8082.813440210535,False
2019-10-04,5810.861217485474,2999.762607911192,7029.978132262592,8061.878002696602,False
2019-10-07,-4639.858212701031,2996.6427183439077,7022.666635221046,8053.493282850105,False
2019-10-08,-2025.007732084716,3006.875747774946,7046.647857247508,8080.9946040058085,False
2019-10-09,597.7793698287438,3004.765385439114,7041.702198870102,8075.3229939763705,False
2019-10-10,-3581.4386925237363,3002.6661776631468,7036.782681331878,8069.6813618860415,False
2019-10-11,-1529.3711925387256,2963.753271107866,6945.58983779654,7965.10271804547,False
2019-10-14,2844.72813467621,2963.8897560004016,6945.909691710106,7965.469521921861,False
2019-10-15,-2214.8635335264844,2964.324727870093,6946.92905328359,7966.63851114081,False
2019-10-16,926.6953407490064,2967.311029590465,6953.927485671269,7974.664212936475,False
2019-10-17,950.6360458446884,2943.1545944609097,6897.316602441265,7909.743664730117,False
2019-10-18,-310.76118312196024,2939.5554629459934,6888.881996390016,7900.070979594169,False
2019-10-21,-764.2995022901555,2920.6736412338646,6844.632230297367,7849.325983069979,False
2019-10-22,1305.963797340909,2919.3346401338345,6841.494265837291,7845.727410474451,False
2019-10-23,978.9419931837574,2918.1748110804097,6838.776193126726,7842.610363709472,False
2019-10-24,929.4373803721778,2918.0340397867853,6838.446293982967,7842.232040107301,False
2019-10-25,-602.8974041841218,2898.1578937178606,6791.8663173375835,7788.8147915727495,False
2019-10-28,-2964.355579958039,2898.207351299629,6791.982221748615,7788.947709087446,False
2019-10-29,-24.80038505958686,2900.3590965745498,6797.024861519176,7794.7305359863285,False
2019-10-30,6263.045957684255,2895.1135478846263,6784.731857904614,7780.633095914291,False
2019-10-31,5594.596622607545,2917.5362016515132,6837.2796045939,7840.894097464417,False
2019-11-01,1576.6097586227602,2934.565342988436,6877.187592944064,7886.6600056022435,False
2019-11-04,-3205.937180267532,2925.46149567408,6855.852622179846,7862.193367405623,False
2019-11-05,-6758.502337574246,2923.006876556645,6850.100194080003,7855.59656544014,False
2019-11-06,1539.337029713472,2957.705363098465,6931.416495899453,7948.848933024371,False
2019-11-07,-6953.271315618603,2958.059305669912,6932.245964381655,7949.800155572262,True
2019-11-08,-2516.2375325303024,2973.680586307034,6968.854615008636,7991.782430573035,False
2019-11-11,-587.8620964859693,2978.4559848027648,6980.045816242124,8004.616339491465,False
2019-11-12,2545.92050930309,2970.928029397088,6962.4039662694,7984.384919201654,False
2019-11-13,2209.514177948313,2956.612313405478,6928.854921387219,7945.911356146617,False
2019-11-14,4108.627624696426,2953.525848122604,6921.6217545401605,7937.616464242684,False
2019-11-15,1236.195603427859,2962.0228281685663,6941.534524889338,7960.452143419841,False
2019-11-18,1801.598944687388,2959.281798880056,6935.1108912633645,7953.085612592532,False
2019-11-19,2815.8075800080564,2953.4083498289483,6921.346395939183,7937.300686952014,False
2019-11-20,2388.394358014206,2953.438141225339,6921.416212418862,7937.380751488655,False
2019-11-21,-3122.057874131673,2942.854777262045,6896.613977391491,7908.937904409623,False
2019-11-22,425.3769990247514,2951.380553087359,6916.5942309803795,7931.850972397321,False
2019-11-25,1315.1708311595237,2949.891191765604,6913.103895613386,7927.848305904226,False
2019-11-26,2894.330386965483,2948.789667426364,6910.522460670304,7924.8879533694835,False
2019-11-27,-404.3117575035892,2952.427136952851,6919.046912292089,7934.663672115937,False
2019-11-29,-832.3039974900248,2943.7609226755285,6898.737539577592,7911.373175039686,False
2019-12-02,-6067.465122632331,2942.835076693738,6896.567808883347,7908.884959027259,False
2019-12-03,7140.889698628189,2968.665419669274,6957.101514379898,7978.304143494522,False
2019-12-04,-1547.0003272332056,2980.305229981058,6984.379543561182,8009.58619576781,False
2019-12-05,-963.31346383981,2979.113781866652,6981.587371217975,8006.38417260786,False
2019-12-06,-461.817256781821,2980.5572642238353,6984.970188704446,8010.263539139054,False
2019-12-09,-1017.4138600045844,2969.924209049137,6960.051501752307,7981.687146664434,False
2019-12-10,278.5266691631261,2970.594550796811,6961.622455338721,7983.488693685391,False
2019-12-11,4602.299535518606,2969.200791913707,6958.3561653849665,7979.742959255897,False
2019-12-12,-2534.35352520403,2979.9814486060914,6983.620758189418,8008.716031596271,False
2019-12-13,5193.49678471257,2985.874613701081,6997.43145828893,8024.553944209843,False
2019-12-16,-2091.814523041674,2984.4545383082545,6994.103495292322,8020.737484020157,False
2019-12-17,-166.203892951855,2980.0048120287693,6983.675510638857,8008.778820919286,False
2019-12-18,-2178.5019202127496,2977.3685453420894,6977.497389373762,8001.693840142962,False
2019-12-19,1257.2909947287658,2981.939553233252,6988.20959887745,8013.978448221857,False
2019-12-20,1822.673748972803,2975.615390214355,6973.388850192051,7996.9822263898195,False
2019-12-23,-423.4589588611559,2958.3122462081924,6932.838733438841,7950.479934617502,False
2019-12-24,2533.0865018688864,2938.198140352777,6885.701095300185,7896.423167888018,False
2019-12-26,3261.523965337587,2883.2567211524065,6756.9452482490005,7748.767810854008,False
2019-12-27,315.50850903702684,2886.5372980805137,6764.633317966577,7757.584378839459,False
2019-12-30,-691.6982766733638,2878.176458381882,6745.03959408532,7735.114577571616,False
2019-12-31,-1689.3536209924173,2872.2282273953924,6731.099846436492,7719.128675081041,False
2020-01-02,7158.957154229251,2873.446561826879,6733.955027172643,7722.402955361496,False
2020-01-03,3837.002957955599,2891.3635952872532,6775.943800914028,7770.555078315102,False
2020-01-06,653.9501883312204,2885.2691559873674,6761.661412403147,7754.176240202732,False
2020-01-07,-941.77940443253,2883.940551239291,6758.547811913307,7750.60560785851,False
2020-01-08,-2548.6561581639367,2883.1940603087105,6756.798401841965,7748.599409502484,False
2020-01-09,1155.970341932572,2889.467011130225,6771.499134154484,7765.457998281006,False
2020-01-10,2813.960585934105,2889.359205855018,6771.2464912535925,7765.1682710291,False
2020-01-13,-203.83995852580324,2892.9217794318965,6779.595423357081,7774.7427065116535,False
2020-01-14,1371.3376885457983,2883.7859833905386,6758.185580384114,7750.190205940873,False
2020-01-15,3342.930240489416,2883.2814872398612,6757.003287859458,7748.8343698460885,False
2020-01-16,1313.970470235937,2888.655302712399,6769.596886152579,7763.276527580287,False
2020-01-17,-1768.2052956696668,2888.504376354673,6769.243188499438,7762.870912189199,False
2020-01-21,2060.217591126867,2892.23275346206,6777.980683081388,7772.890945544015,False
2020-01-22,931.2382096775098,2891.576519940515,6776.442792284978,7771.127314456001,False
2020-01-23,2920.0299031244217,2891.5090381622126,6776.284647962311,7770.945956817019,False
2020-01-24,337.2174617099099,2893.277177968058,6780.428303909316,7775.697841972478,False
2020-01-27,1142.4332441353818,2892.641295656736,6778.938106407855,7773.988904870445,False
2020-01-28,-1170.011764642459,2892.702041455673,6779.080464885499,7774.15215952897,False
2020-01-29,3590.703910850873,2892.656561910043,6778.973883047855,7774.029933007603,False
2020-01-30,759.1181569382211,2887.2004937994484,6766.187524752549,7759.366720870078,False
2020-01-31,-708.4800626696253,2868.2510755361886,6721.77934536579,7708.440058254317,False
2020-02-03,1739.6960466016576,2862.182937830461,6707.558594942966,7692.13190581648,False
2020-02-04,-2665.699195491483,2862.8562650191666,6709.136544944734,7693.941476226127,False
2020-02-05,-491.86382076974456,2867.449486360174,6719.900811923317,7706.285783069917,False
2020-02-06,2187.3749212047105,2864.8281906555753,6713.757775326712,7699.241036887758,False
2020-02-07,2456.260233479973,2865.4518169138714,6715.219250627113,7700.917035781938,False
2020-02-10,2469.8422433495625,2867.1082468089617,6719.101113114964,7705.368699956635,False
2020-02-11,-2249.9297971637525,2864.960587748753,6714.068049435524,7699.596854781578,False
2020-02-12,78.24330112424774,2869.1043894613576,6723.779096352108,7710.733343977851,False
2020-02-13,942.0316472040556,2869.098385085914,6723.765025029279,7710.717207186832,False
2020-02-14,1789.5739444640735,2869.1734241566023,6723.94087995347,7710.918875089395,False
2020-02-18,3224.805959874477,2858.584327660424,6699.125210669431,7682.460621797674,False
2020-02-19,1224.4527153792874,2856.30626332252,6693.786540723643,7676.338311743524,False
2020-02-20,2208.0707804208123,2856.3737166537853,6693.944618380353,7676.519592930944,False
2020-02-21,2072.512838220736,2834.821533463606,6643.436829487358,7618.597985696836,False
2020-02-24,-1518.4916308209554,2828.942433446126,6629.659091058566,7602.797873054063,False
2020-02-25,-8472.07188915715,2830.8570660974196,6634.146054671758,7607.9434585127265,True
2020-02-26,-1248.3728102083755,2886.449449015996,6764.427442674689,7757.348284010179,False
2020-02-27,-7872.467673591597,2873.60015857737,6734.3149829219055,7722.815747447378,True
2020-02-28,2296.175287304969,2915.913872206721,6833.47765690306,7836.5340784317095,False
2020-03-02,10431.775324200098,2904.6758784758663,6807.141289495166,7806.331910362048,False
2020-03-03,3893.097893991449,2971.1447030946965,6962.911743568847,7984.967230919224,False
2020-03-04,8243.348206051316,2978.1363553565957,6979.296760963193,8003.757333650706,False
2020-03-05,1653.214722061702,3015.2693205103383,7066.318291376445,8103.552375484469,False
2020-03-06,13059.263903073115,3015.560630089458,7067.000978721613,8104.335271531539,False
2020-03-09,-8255.30553055208,3116.1858857170973,7302.8174212461145,8374.766182537882,True
2020-03-10,-5396.692109827094,3164.6298604553212,7416.346432559025,8504.95962293723,False
2020-03-11,-25189.745936011124,3178.386444328034,7448.585144897382,8541.930515441587,True
2020-03-12,-29015.35865677502,3569.9935434915337,8366.320880484527,9594.376682388245,True
2020-03-13,8652.999822537324,4021.6420785946843,9424.764410939248,10808.18452854766,False
2020-03-16,-10171.74503777673,4050.7337461605316,9492.941068078582,10886.368540239897,True
2020-03-17,-4333.026902098523,4105.434559240616,9621.133051922847,11033.377267042792,False
2020-03-18,-35216.12757346653,4116.142982704387,9646.22836532624,11062.156212196136,True
2020-03-19,4883.035890394361,4685.38227906973,10980.247195656091,12591.989856210315,False
2020-03-20,8484.169049796537,4688.04106128491,10986.478082320878,12599.13534758953,False
2020-03-23,13292.882098498738,4716.879850523737,11054.062116195832,12676.639747429621,False
2020-03-24,25659.309580580517,4788.650733336423,11222.258004555708,12869.524377651947,False
2020-03-25,1714.2136814001733,5050.123342583389,11835.022068066639,13572.233409105478,False
2020-03-26,19606.813480205357,5050.7483734082925,11836.486834985019,13573.913182779905,False
2020-03-27,2506.88951031054,5194.548914530888,12173.485055055275,13960.377903753068,False
2020-03-30,7954.563436246597,5196.0237847828175,12176.941430433659,13964.341625418743,False
2020-03-31,-12888.79887631602,5215.092348703991,12221.628829038458,14015.5884926254,True
2020-04-01,-5700.163447790068,5283.469580674777,12381.871657664818,14199.352668116077,False
2020-04-02,8808.37095754048,5294.619398922871,12408.001384815923,14229.317864105691,False
2020-04-03,-4098.521929214455,5319.155566254605,12465.502174824014,14295.258944630035,False
2020-04-06,19419.18572498338,5326.862166620008,12483.562681312089,14315.970474201597,False
2020-04-07,-3748.378584483564,5460.007212495328,12795.589625862332,14673.798494885441,False
2020-04-08,6564.035326326134,5466.577958259547,12810.988244044083,14691.457409160246,False
2020-04-09,7689.98416884038,5478.91304347432,12839.89565794769,14724.608016442338,False
2020-04-13,-1180.097193782126,5491.325520399229,12868.98444021306,14757.966614358053,False
2020-04-14,8303.173965719501,5491.685361631686,12869.8277322751,14758.933689588857,False
2020-04-15,3012.0115859876564,5513.322458280666,12920.534516834263,14817.083502196228,False
2020-04-16,3021.644208859253,5510.502552958928,12913.92603631831,14809.504991609074,False
2020-04-17,-1035.324118221353,5511.451884917701,12916.150806669411,14812.056326309861,False
2020-04-20,-765.6620881349388,5511.34554582966,12915.901599794988,14811.77053944378,False
2020-04-21,-4876.26501768016,5509.226916023624,12910.936566506181,14806.076710544086,False
2020-04-22,5280.184044825986,5518.436452028897,12932.519219931693,14830.827387661053,False
2020-04-23,2205.193330151778,5525.924648800755,12950.067895089323,14850.95195641049,False
2020-04-24,2942.4151061390576,5524.818886569623,12947.476528597908,14847.980214518693,False
2020-04-27,-2109.739397909038,5524.9183852819515,12947.709704973271,14848.247617838577,False
2020-04-28,1656.8960764749727,5525.22959963814,12948.439039392162,14849.084008080146,False
2020-04-29,6034.70810120963,5523.979718590032,12945.509928797557,14845.724946099323,False
2020-04-30,-7797.684123214027,5533.465651397288,12967.740321303701,14871.21844109529,False
2020-05-01,-1869.1683974707328,5554.956562068537,13018.104517344698,14928.975378108085,False
2020-05-04,62.66446403742083,5553.789046286095,13015.368430696377,14925.837673217888,False
2020-05-05,16.07705975518195,5553.841131687125,13015.490493432038,14925.977653010863,False
2020-05-06,-9669.156119019455,5552.915482192931,13013.321223208733,14923.4899650599,False
2020-05-07,9592.760128676024,5588.103479199783,13095.784698426372,15018.05789462884,False
2020-05-08,49.73559352413599,5617.0092029620855,13163.52559412602,15095.742181357651,False
2020-05-11,-3182.002916451071,5616.811335976651,13163.0618905726,15095.21041277932,False
2020-05-12,-1875.8872339044772,5619.255225868454,13168.789174608917,15101.77837989371,False
2020-05-13,-186.9675336434898,5621.385851332065,13173.782319859054,15107.504447187093,False
2020-05-14,6828.925653275908,5619.987763545866,13170.505885071168,15103.747078807452,False
2020-05-15,914.9387899428098,5633.789866421901,13202.851271716723,15140.840303875933,False
2020-05-18,160.22586469206544,5630.094188504041,13194.190408061071,15130.908149767314,False
2020-05-19,1735.3197910581484,5626.820237244863,13186.517865674745,15122.109388302437,False
2020-05-20,5733.1263227061845,5626.992586789243,13186.921768811913,15122.57257862188,False
2020-05-21,-2152.8029382391787,5635.486407904127,13206.82713616982,15145.399768154923,False
2020-05-22,2619.532575072836,5638.01713780832,13212.757930772772,15152.201118265617,False
2020-05-26,-3986.195675882249,5638.866300144658,13214.747952462974,15154.483246572036,False
2020-05-27,4884.05714316471,5645.380801428342,13230.014761058466,15171.991003505522,False
2020-05-28,-423.9124236956548,5648.48918207358,13237.299286808986,15180.344793062657,False
2020-05-29,5490.345578644951,5647.917816802438,13235.960285732343,15178.809245850094,False
2020-06-01,392.5967112820782,5651.501601636342,13244.35892666034,15188.440686698996,False
2020-06-02,141.33369223128796,5648.9072588643485,13238.279054570927,15181.46837666692,False
2020-06-03,-2288.1951994402903,5648.943962205656,13238.36506927292,15181.567017092377,False
2020-06-04,-2590.061789530262,5650.485474381715,13241.977620766073,15185.709839284467,False
2020-06-05,3043.2752237305285,5640.392661654791,13218.32499819648,15158.585351268668,False
2020-06-08,5474.289865322091,5639.405211512204,13216.010897443715,15155.931573745647,False
2020-06-09,2743.465565021619,5647.684448771175,13235.413385070196,15178.182068021819,False
2020-06-10,5673.212070301164,5649.2850986105705,13239.164526356739,15182.483822999433,False
2020-06-11,-9237.615321316658,5657.234755272111,13257.794638066993,15203.848567662775,False
2020-06-12,-1047.185625993152,5691.5104525299885,13338.120128342609,15295.96468679221,False
2020-06-15,1593.3833737594218,5691.958934316206,13339.17115056067,15297.169983983855,False
2020-06-16,1661.93982356242,5685.395239648179,13323.789056703848,15279.530019567661,False
2020-06-17,-784.6488661905573,5685.551522517407,13324.155307403227,15279.950030611968,False
2020-06-18,2572.786460355992,5668.299710128556,13283.725486884874,15233.585692834864,False
2020-06-19,-101.02424699053311,5668.021785894445,13283.0741682495,15232.838769973872,False
2020-06-22,2013.653316181263,5658.64369887121,13261.09651357712,15207.635111097467,False
2020-06-23,2190.781246376994,5658.603599112896,13261.002539332852,15207.527342783194,False
2020-06-24,-3103.008024826404,5651.8931073001695,13245.276424681053,15189.492860257938,False
2020-06-25,2367.788524370923,5654.673997827727,13251.793473578651,15196.966518377718,False
2020-06-26,-2569.218440661514,5655.551211902506,13253.849234840141,15199.324035880758,False
2020-06-29,2878.946229252,5657.548539118615,13258.529994115954,15204.691863423266,False
2020-06-30,2791.553707982764,5653.042890016529,13247.970953685295,15192.58290743849,False
2020-07-01,296.5715176818373,5649.3182716889,13239.242267846888,15182.572975824312,False
2020-07-02,2287.373614389054,5633.764143189229,13202.790989025452,15140.771172550976,False
2020-07-06,3454.561671289025,5630.341630554256,13194.77029134831,15131.573151596562,False
2020-07-07,3752.477771425749,5633.264537330892,13201.620156957077,15139.428479142933,False
2020-07-08,980.2118525445655,5636.31639004331,13208.772208847651,15147.63034957922,False
2020-07-09,4081.488093425872,5629.47365640322,13192.73618395426,15129.240466437845,False
2020-07-10,-246.69031920849204,5632.744632507694,13200.401754031358,15138.031232158593,False
2020-07-13,-595.1173788094511,5632.1763527744215,13199.069983948159,15136.503977345506,False
2020-07-14,4997.647145373207,5627.618543483591,13188.388705515972,15124.254840575373,False
2020-07-15,2178.296308349425,5632.188644569502,13199.098789911135,15136.53701161032,False
2020-07-16,-702.6285956860944,5630.380378213665,13194.861096933259,15131.677286137814,False
2020-07-17,892.8416024372111,5624.194252285556,13180.363839755863,15115.052039723247,False
2020-07-20,4373.52016588386,5624.192957262624,13180.360804854745,15115.048559342213,False
2020-07-21,2793.8431380701845,5628.234736358453,13189.832760596903,15125.910862211942,False
2020-07-22,5915.115476598965,5628.939884042681,13191.485282295474,15127.805950372966,False
2020-07-23,2446.687017789706,5631.329898148178,13197.086307807669,15134.229126024406,False
2020-07-24,132.14325605506178,5630.9958037372,13196.303353717538,15133.3312455136,False
2020-07-27,4646.910566690177,5631.076641646274,13196.492798286103,15133.548497825243,False
2020-07-28,3744.3037656665615,5636.580613786035,13209.391420224072,15148.340452296565,False
2020-07-29,2832.540645678572,5637.0978620961605,13210.603597580886,15149.730559887857,False
2020-07-30,1067.9975409592032,5629.392801645234,13192.546699900075,15129.02316884466,False
2020-07-31,4663.0956479574825,5629.402273080242,13192.568896316823,15129.048623376744,False
2020-08-03,-1117.7017283191092,5634.7994280265375,13205.217190934813,15143.553506071106,False
2020-08-04,6694.587386722029,5608.14792835371,13142.75909528489,15071.927458601685,False
2020-08-05,1208.6901718015076,5620.429135521815,13171.540245367189,15104.933268346093,False
2020-08-06,6309.190166101031,5609.559475289191,13146.067071743735,15075.720998516783,False
2020-08-07,-4141.302881050418,5615.433764756322,13159.83353659252,15091.508182779842,False
2020-08-10,-2692.595178635943,5617.254775811662,13164.101096920089,15096.402159700216,False
2020-08-11,-14446.238578232029,5620.634240968353,13172.020912337359,15105.484490327231,True
2020-08-12,35.345697350780256,5701.267742412459,13360.98644927181,15322.187455374618,False
2020-08-13,859.8103782859694,5696.401703857635,13349.582832018583,15309.109950814109,False
2020-08-14,-1425.0495619695546,5696.179633301461,13349.06240711909,15308.51313501037,False
2020-08-17,5411.268559384131,5691.979350560492,13339.218996263693,15297.224852749228,False
2020-08-18,4440.72060603099,5699.192572887001,13356.123265649801,15316.6104262107,False
2020-08-19,-6449.355897990223,5704.002862266812,13367.396234070951,15329.538104566125,False
2020-08-20,2780.372399812947,5718.075994379648,13400.376780846475,15367.359722153564,False
2020-08-21,1992.3826155857585,5719.509734915633,13403.736768263056,15371.212907488345,False
2020-08-24,-77.08847747599532,5718.755529295944,13401.969278729162,15369.185975864208,False
2020-08-25,-1297.937923693226,5714.049463127851,13390.940558601967,15356.538397945966,False
2020-08-26,3816.3353338870775,5715.096575988628,13393.394479620205,15359.35251934223,False
2020-08-27,-6160.079875240648,5718.641993087569,13401.703205320557,15368.880846698856,False
2020-08-28,3608.6684935678895,5734.016754682883,13437.734135741106,15410.200600460397,False
2020-08-31,3113.0708167497464,5736.555326235617,13443.683307337496,15417.023025043356,False
2020-09-01,6312.996226624479,5733.911627617354,13437.48776925536,15409.918070911275,False
2020-09-02,4237.606342068273,5735.081333534252,13440.228988508938,15413.0616617995,False
2020-09-03,-10238.962644983014,5739.4695242346215,13450.512763825838,15424.854947703408,False
2020-09-04,-7451.493314417462,5765.262380217445,13510.958618124325,15494.173385677885,False
2020-09-08,-5581.388170626649,5772.274889840091,13527.392514983187,15513.01954267758,False
2020-09-09,4715.878989225419,5784.906369432222,13556.994532515046,15546.966711429117,False
2020-09-10,-2685.693912723957,5789.144164263464,13566.925853384928,15558.355807632872,False
2020-09-11,1064.0179461990808,5772.6407652321,13528.249948167457,15514.002834744355,False
2020-09-14,4768.533789084495,5766.859162344317,13514.700695382136,15498.46474615747,False
2020-09-15,635.1050609556764,5772.642631654754,13528.254322150387,15514.007850765187,False
2020-09-16,-1894.10493210162,5772.250364268352,13527.335039024072,15512.953630072767,False
2020-09-17,-2796.9058131872225,5774.517232751509,13532.647471355644,15519.045851207591,False
2020-09-18,-2855.5918051428484,5772.412254402879,13527.714430414093,15513.388710672463,False
2020-09-21,-4318.292791358714,5776.541358006936,13537.39103214445,15524.485698623648,False
2020-09-22,272.8797243468358,5784.269485211256,13555.501987026824,15545.255081689575,False
2020-09-23,-9650.36453596338,5772.341100101529,13527.547679491476,15513.19748310821,False
2020-09-24,1521.9851140514052,5808.645599082265,13612.627689911047,15610.766017684857,False
2020-09-25,3866.3864890470586,5806.7803130302245,13608.256370620087,15605.753051474789,False
