date,realised_pnl,realised_loss,delta_normal_var,delta_normal_es,delta_gamma_var,delta_gamma_es,full_revaluation_var,full_revaluation_es
2023-01-18,321.59023957242607,-321.59023957242607,2644.7150373506875,3011.2521364967924,2552.8376736814607,3057.854325275621,2452.616264939413,2978.959204016993
2023-01-19,2137.5980613337815,-2137.5980613337815,2659.6965482193286,3028.150659571423,2623.031498730701,2968.516344766747,2441.823508563694,2823.7501406633473
2023-01-20,-1357.336993746685,1357.336993746685,2768.5365258435395,3151.608626476515,2683.9223768418797,3136.7034740749623,2632.2490585994483,3008.434634162742
2023-01-23,-2280.399785482703,2280.399785482703,2734.7374142029507,3113.584911995747,2695.6140243750747,3073.8873456172682,2593.8403230986223,2987.395641674294
2023-01-24,-1472.7747561485521,1472.7747561485521,2672.7548283120773,3043.806063841655,2541.855084693707,2973.6648404635753,2479.395875184049,2880.56100893674
2023-01-25,-90.41837147071783,90.41837147071783,2623.6737482651292,2988.223937385475,2570.339897150157,2879.6432753488434,2472.4210447520795,2784.017233379728
2023-01-26,1456.9055162598816,-1456.9055162598816,2627.099018021154,2992.3038643623167,2640.6469331134886,3119.0725493048412,2659.0264783952284,3002.8932618069825
2023-01-27,1124.1909611929004,-1124.1909611929004,2673.5806256150577,3044.691864048403,2713.9163416656615,3070.1844832613756,2603.370211912097,3022.4547865793943
2023-01-30,-637.4238083335149,637.4238083335149,2706.430536345958,3081.7140165665314,2713.8323511750223,3197.728377656161,2556.392335688766,3068.3882342515008
2023-01-31,5.802916451757483,-5.802916451757483,2682.6583624530044,3054.8189670783822,2648.6741541823803,3206.311153889366,2573.36663718399,3038.4203594809305
2023-02-01,1352.64303897028,-1352.64303897028,2655.141533807384,3023.2010336233407,2550.30947896193,2869.0801125660955,2502.299072209668,2773.733509385928
2023-02-02,7.164746440052113,-7.164746440052113,2713.742875204251,3089.6099932099114,2568.5255760561286,2847.1288100479833,2453.937345712149,2760.36204008986
2023-02-03,1417.8020423276175,-1417.8020423276175,2714.7802923086256,3090.754795290274,2652.7364310097505,2996.7103492046326,2523.113088433395,2908.6856816756417
2023-02-06,-284.2476906679949,284.2476906679949,2756.0616572568983,3137.2692265103187,2657.271915919337,3058.3223585363176,2659.978367738977,2977.6544677323045
2023-02-07,-350.0867152727733,350.0867152727733,2751.4909030396016,3132.0930900321096,2751.309167522519,3166.995529909914,2636.135195406006,3068.212298760764
2023-02-08,1114.808968748628,-1114.808968748628,2749.4002085537504,3129.8253682791965,2553.3970836624662,2931.448504655912,2480.17559485949,2805.5015151392713
2023-02-09,-1043.462476685847,1043.462476685847,2801.2386729834902,3188.5411648794357,2707.853946718249,3211.135230882724,2613.8743477380876,3101.118307221549
2023-02-10,-1288.1768921761177,1288.1768921761177,2769.6437033361176,3152.8327209181325,2690.0557043473445,3048.0795953848383,2625.386793573429,2953.213588069427
2023-02-13,289.31471658614464,-289.31471658614464,2728.892481226726,3106.765589825789,2798.2753502522423,3132.6273060012213,2745.889404391613,3050.6944257572563
2023-02-14,-2270.4961218541066,2270.4961218541066,2723.683782312979,3100.586578654029,2599.5890729955586,2991.451263637354,2453.630737177346,2916.908797014251
2023-02-15,477.08813270300016,-477.08813270300016,2677.751908996819,3049.132351918319,2711.5874052782456,3018.7700553769578,2576.9203821292745,2926.526549143778
2023-02-16,1387.3937998795664,-1387.3937998795664,2695.5068954785575,3069.166443226136,2627.841145317641,3027.5112004545217,2523.4827226986836,2933.1777629236967
2023-02-17,383.8031406463706,-383.8031406463706,2751.158530976544,3132.0939292136713,2646.9489396853146,2923.4479759347296,2494.551666245669,2813.3433598836136
2023-02-20,705.5633608201751,-705.5633608201751,2773.247514909938,3157.109549408957,2466.3833777198397,2717.2431395294607,2357.9599961908507,2646.370010011155
2023-02-21,325.7133776442206,-325.7133776442206,2777.0306818645886,3161.1013762653665,2652.7809445859534,2992.680423120199,2531.2379930822153,2887.126072463455
2023-02-22,-13.966622103151167,13.966622103151167,2797.280704722482,3184.029521276201,2714.242033865337,3116.93220319551,2684.692017425336,3050.115959967008
2023-02-23,-816.8965489838592,816.8965489838592,2804.1011308725606,3191.761980519265,2937.3608797124284,3278.897541273548,2813.6726367645947,3203.5893236922684
2023-02-24,-61.83077204528672,61.83077204528672,2747.648258158045,3127.6341305662886,2571.9060280763624,2896.0414634976273,2509.99362126465,2822.625781039297
2023-02-27,-1406.6629532686056,1406.6629532686056,2741.5963867207324,3120.6648310857527,2549.815409729817,2785.0169989756478,2425.999919732517,2686.725743691721
2023-02-28,1564.9578463210055,-1564.9578463210055,2711.9280616395163,3087.3846245763734,2732.9572777920803,3037.0438687227875,2591.270313484712,2973.3675832050667
2023-03-01,93.55770689347264,-93.55770689347264,2767.1361698059154,3149.7470766687106,2950.437820572205,3337.290187632344,2835.9021469241243,3222.192571134174
2023-03-02,-35.30509743598668,35.30509743598668,2799.2896993441445,3186.4333811051984,2741.633418270028,2988.6408803518507,2649.086603973569,2886.2621458796793
2023-03-03,-147.5012265595651,147.5012265595651,2788.040497975309,3173.5462700418607,2711.857316977504,3324.736181734639,2572.967493521591,3202.8815421473014
2023-03-06,504.80161342716747,-504.80161342716747,2784.397936711243,3169.3716148324656,2832.698006409756,3146.8057465288994,2671.4409734660157,2995.7253793634836
2023-03-07,1424.7950285120314,-1424.7950285120314,2745.826248275409,3125.077321873772,2822.8182621906735,3141.2251733814905,2626.361208559744,2994.749773941818
2023-03-08,-784.1391313103813,784.1391313103813,2790.1305406129654,3175.0268743200095,2576.823142221679,2996.4778506807165,2542.841674614439,2867.8212064698664
2023-03-09,-1430.8932198858674,1430.8932198858674,2738.5362362668416,3116.4402852678077,2753.6149396645105,2999.3748787558493,2639.533497760589,2936.2638479807188
2023-03-10,1847.3813511647604,-1847.3813511647604,2716.0039882232245,3091.361107951044,2658.334664459168,3022.3392434044695,2587.1352993718147,2907.643369025621
2023-03-13,163.19555772027525,-163.19555772027525,2783.5929674514414,3167.731662549978,2781.1216263397073,3044.707294689959,2660.2706370376577,2950.487610934889
2023-03-14,360.0460243421621,-360.0460243421621,2762.854894574306,3143.8546426402113,2689.899620676854,3009.965321922483,2620.019594504659,2910.642353892897
2023-03-15,2461.171982136824,-2461.171982136824,2770.016493285634,3151.846939773412,2696.55701602613,2992.243399805614,2625.4821490148893,2916.3291967017244
2023-03-16,-332.79732499439706,332.79732499439706,2840.9955283053505,3232.0293655333,2778.4108792031348,3183.9622266689958,2597.1023803017865,3029.145102513666
2023-03-17,-1560.960215448249,1560.960215448249,2817.391759052833,3205.1874461551265,2818.552092751215,3101.0661414006486,2749.75508582929,2978.0535260230936
2023-03-20,1112.2054794958967,-1112.2054794958967,2806.6179067663443,3193.4943704039333,2590.62126183498,2909.1825836154467,2495.593808934974,2799.6472291948185
2023-03-21,-987.1898800050039,987.1898800050039,2883.411399530453,3280.633729177727,2833.3960283158062,3221.967383267124,2742.879228977412,3096.0468095976003
2023-03-22,832.6517570639553,-832.6517570639553,2838.45263971509,3229.6030256163076,2749.0409395197594,3206.2457809532607,2689.5532543778027,3091.868087586735
2023-03-23,666.4166863405117,-666.4166863405117,2792.500101525948,3177.158132010344,2662.6152771923057,2936.8239048383502,2520.661437805019,2848.841030258254
2023-03-24,-1049.650241483323,1049.650241483323,2819.1973646487386,3207.3265240421915,2755.8716918718906,3155.6537302056495,2661.55644003296,3026.107831934486
2023-03-27,-1535.790847912307,1535.790847912307,2784.7418824836805,3168.361092129162,2781.0743541498623,3256.9378368975686,2700.587118044637,3098.4317040542815
2023-03-28,-467.827742604175,467.827742604175,2747.607365366654,3126.5544789121827,2694.219862585189,3038.051331756103,2616.779440055191,2929.414696220629
2023-03-29,-48.9781532584675,48.9781532584675,2723.058044924827,3098.6154149258105,2641.5113638316316,2990.1526378725284,2542.731162275067,2883.1104943203836
2023-03-30,-2368.983609237883,2368.983609237883,2733.7932554843146,3110.817497172234,2627.662353643574,2996.706938355823,2544.319041811391,2860.764783781442
2023-03-31,-1539.3013483301256,1539.3013483301256,2694.1046457425323,3066.5547084869645,2616.88367544018,2940.1261886962347,2540.6146203980256,2818.457488937677
2023-04-03,77.28907865796646,-77.28907865796646,2650.2366877236136,3017.0664910970104,2574.762317916379,2911.9710240817794,2472.336952478962,2829.9699360139207
2023-04-04,-61.56732052886218,61.56732052886218,2634.594442195653,2999.090469364566,2515.4077400258366,2791.2095106859692,2409.0880790029078,2662.9959682551807
2023-04-05,-1930.3199566942567,1930.3199566942567,2621.1529341815562,2983.665542316074,2499.590101803834,2959.1049878496515,2455.017934650125,2888.8709361645942
2023-04-06,-1072.9453792698769,1072.9453792698769,2574.873561370821,2931.6768403082906,2428.140876753714,2685.295548802146,2308.5660050600804,2556.6517938034663
2023-04-07,-311.76422604868276,311.76422604868276,2535.0402483293087,2886.5186072368356,2633.8982845815976,2871.5536537725816,2515.8334586690535,2788.543197660478
2023-04-10,122.40472642902023,-122.40472642902023,2528.2126440059546,2878.780435554511,2410.0972116257526,2699.54057120185,2336.649729286373,2613.552624237022
2023-04-11,237.64801157808688,-237.64801157808688,2534.898476565639,2886.355093419375,2472.9281247657686,2773.1196662456905,2328.0967424764995,2658.0611689513853
2023-04-12,186.36903501296183,-186.36903501296183,2545.663991185129,2898.493550663124,2552.8891749271397,2810.4778201506224,2466.308820652141,2724.8196635253867
2023-04-13,-1710.6434709738824,1710.6434709738824,2539.064140651334,2890.77391761948,2492.6191980226095,2878.723514129561,2479.7798686570645,2821.5647893873347
2023-04-14,-965.1639098764863,965.1639098764863,2480.8233321008142,2824.871846927853,2330.4368712067553,2639.3604887079914,2307.9986426852743,2600.057174767375
2023-04-17,569.0933155576204,-569.0933155576204,2459.4324155906074,2800.81605605686,2474.709988951619,2792.3358883551155,2465.4417403592856,2801.4180237133614
2023-04-18,1333.7416934248977,-1333.7416934248977,2462.9229586276697,2804.4369916805817,2304.105747030874,2783.4738160339703,2225.1775854866605,2660.9826687740233
2023-04-19,-2473.717614561101,2473.717614561101,2471.458488942999,2813.5479462287844,2340.559051277762,2683.1536619065178,2301.462453192724,2588.7212224796576
2023-04-20,1718.8932989647437,-1718.8932989647437,2422.0425267845417,2758.3167602636336,2491.8365059547286,2770.753101480134,2378.7821179068683,2707.7025568116824
2023-04-21,1514.9519494675042,-1514.9519494675042,2498.6649627203983,2845.3224215281375,2332.430052692266,2699.918185307269,2270.338000080699,2633.84465579303
2023-04-24,-1698.5710383483092,1698.5710383483092,2559.4885538691933,2914.1308628509228,2434.033458432676,2883.0167888183832,2364.8502867802567,2748.9955564605975
2023-04-25,565.3296523355093,-565.3296523355093,2529.1477796519603,2880.3457409388147,2454.3552742768998,2799.9070351742125,2385.7623832889617,2729.6884636590635
2023-04-26,-758.873481177623,758.873481177623,2551.2883518764775,2905.4298417470786,2580.679766887522,2917.619270097006,2483.7905669860443,2814.621247047024
2023-04-27,260.7351756426797,-260.7351756426797,2524.4996702877156,2875.081755890108,2411.5727750715196,2784.839182446809,2351.786149597358,2695.597517302043
2023-04-28,328.80139403884095,-328.80139403884095,2534.1775531811063,2885.9461333980607,2417.3351443273923,2789.3885905441693,2328.352373441071,2723.7633541806094
2023-05-01,2129.2694167736627,-2129.2694167736627,2517.41745254495,2866.5537738038333,2441.0678375867165,2748.5494613207384,2376.1118410891713,2630.319631144423
2023-05-02,1879.1828264896685,-1879.1828264896685,2613.9176578504007,2975.901930067118,2578.894553588656,3042.975402413678,2558.573221992256,2969.4473567596597
2023-05-03,-773.393686528856,773.393686528856,2693.1369814015147,3065.616339978668,2611.679501826216,2971.6667832065054,2494.5622817822987,2868.7541947825657
2023-05-04,1187.0800323295261,-1187.0800323295261,2668.052671809334,3037.2476242693156,2545.431016381749,2916.078776801426,2413.442341232093,2815.0369767157654
2023-05-05,1598.1442858930968,-1598.1442858930968,2700.921102671342,3074.3055868818687,2512.5492083463264,2988.7212059964286,2403.312819741368,2855.885894173335
2023-05-08,1341.834923199909,-1341.834923199909,2781.168889679452,3165.24294575192,2819.210884405646,3152.5663989769105,2673.384759863233,3036.369765218183
2023-05-09,2761.561069249685,-2761.561069249685,2776.9596205525845,3160.099263207236,2586.630959040956,3039.3141559427113,2510.290253104329,2937.2641990800907
2023-05-10,-501.51449184587545,501.51449184587545,2823.6504196199658,3212.658622659909,2772.8320749002924,3204.7409292887196,2690.738699341205,3104.2408454649644
2023-05-11,162.78012362265144,-162.78012362265144,2800.345437593108,3186.229328943798,2637.081671713033,2917.4828612138763,2562.6523460296044,2833.4284026511255
2023-05-12,-1160.9670746627671,1160.9670746627671,2805.4987253361683,3191.97857700408,2532.021843048593,2819.476217726164,2443.924037158687,2737.3532669299025
2023-05-15,-410.3191027454013,410.3191027454013,2765.238287499761,3146.4465934245327,2689.4411318435705,3095.045767075406,2562.1303111243506,2989.739536256397
2023-05-16,-313.81205016650347,313.81205016650347,2755.3226194813114,3135.2124900419603,2678.22205638545,2972.246172145721,2544.92001647951,2894.0592233498946
2023-05-17,-1245.1836513559392,1245.1836513559392,2734.1921699121035,3111.1932117980973,2645.87178048478,2956.3165674738148,2545.4902239805347,2851.5716359619046
2023-05-18,-901.243557471782,901.243557471782,2721.6217463710204,3097.2867329342225,2558.5684504333262,2923.9270978177515,2464.109692983796,2826.1321604444865
2023-05-19,-1371.034761277675,1371.034761277675,2704.9651139915677,3078.5967461708633,2585.3982612704613,3037.556495441654,2560.514186589251,2925.4287173377193
2023-05-22,1168.896296948522,-1168.896296948522,2664.4223947358405,3032.8139618257746,2767.129403184389,3167.6538627405853,2680.9367243341185,3016.5718869967795
2023-05-23,-495.4567355364052,495.4567355364052,2661.154502798509,3028.744381983705,2580.9178502231125,2864.858340719268,2496.5652141076007,2764.4949576251015
2023-05-24,-608.5414149332792,608.5414149332792,2666.6053253185632,3035.0816257183783,2483.9051764361748,2901.362566652604,2426.2232015955856,2783.048784284972
2023-05-25,317.09432210813975,-317.09432210813975,2642.1058528492863,3007.308728351144,2675.9341167564285,3162.975554643531,2609.459185619939,3042.2923037102328
2023-05-26,468.95393707355834,-468.95393707355834,2652.366800635393,3018.8318555371175,2621.699801738877,2943.64330046355,2547.809831492349,2822.2681546790673
2023-05-29,-158.59332938816806,158.59332938816806,2659.9352533306155,3027.228102620313,2470.893241805678,2785.531330939287,2426.2900807721826,2696.6794850941665
2023-05-30,-2344.438272642772,2344.438272642772,2624.705507838048,2987.099796766131,2669.1430820596906,2912.0623078865874,2586.437825512172,2812.511022944207
2023-05-31,23.938188223757606,-23.938188223757606,2594.0554562572506,2953.1060720459523,2504.1019864565187,2840.6112796135862,2416.509575478682,2701.7112848165866
2023-06-01,180.74545624923485,-180.74545624923485,2605.3748558951197,2965.960568451878,2612.711878522723,2910.8420694127294,2488.90363643692,2834.146410915397
2023-06-02,-821.9623173278524,821.9623173278524,2593.33915360682,2952.0707455721895,2493.8666760738665,2794.6549729845788,2417.563007065338,2733.704632656406
2023-06-05,933.9811976731507,-933.9811976731507,2570.8266327318884,2926.642165339148,2352.4086120490765,2794.823490853023,2294.5966891057687,2707.804396993149
2023-06-06,-1196.433581946847,1196.433581946847,2621.3812553359867,2983.92447261097,2596.9197335734207,2906.9810716876977,2526.717995757156,2799.8604983779305
2023-06-07,352.980704165675,-352.980704165675,2558.7819020249945,2912.9647500598035,2449.398555080202,2788.2661568905205,2429.351772683715,2701.5176692165633
2023-06-08,79.48986527579837,-79.48986527579837,2557.716169896634,2911.5178254699085,2509.7903735459704,2990.900100121483,2413.391451090334,2865.445932690572
2023-06-09,-367.4996395995113,367.4996395995113,2537.1296619089712,2887.9125275562956,2503.2877155292294,3026.6916892634135,2460.373305745791,2920.8144508506766
2023-06-12,-2251.1915455132403,2251.1915455132403,2527.199575067867,2876.662088042701,2457.3511638956834,2706.8488181944767,2387.5964909085264,2636.737278125263
2023-06-13,-633.8936827832586,633.8936827832586,2483.604119052419,2827.8582012905363,2420.2547442082973,2796.782287630179,2365.9354365561035,2701.8647961736788
2023-06-14,-155.79241179567907,155.79241179567907,2458.458254766431,2799.3425496451987,2411.4498930104332,2785.514229910128,2363.611516823848,2657.6057429354923
2023-06-15,971.9526893359798,-971.9526893359798,2465.5041521624166,2807.459857525259,2385.007980192394,2775.395097349306,2306.3863158937756,2696.331732049989
2023-06-16,-661.2304198911952,661.2304198911952,2528.874677631495,2879.5457289768246,2515.60640531618,2783.1624579267973,2403.055321377406,2670.1173525767563
2023-06-19,-1462.5153510574382,1462.5153510574382,2506.120814845087,2853.774024473778,2440.2568238332988,2707.7089103889352,2290.4062066556285,2603.9709280353864
2023-06-20,517.711308207472,-517.711308207472,2475.4265831172015,2819.404795008377,2481.909262589937,2916.6392653254675,2438.0399527337017,2852.6070955239584
2023-06-21,1612.2904039863643,-1612.2904039863643,2488.6520830080563,2834.218324257615,2334.3280786267173,2659.9113558170475,2312.882257611028,2635.454559925609
2023-06-22,259.3422784061768,-259.3422784061768,2542.6980021241884,2895.2052686322377,2407.4118839974403,2794.935440487751,2347.277332047566,2677.5796097538678
2023-06-23,-1746.1067631751866,1746.1067631751866,2553.0988307739035,2906.917766158142,2403.106606226177,2704.797550347625,2358.3604425276408,2614.1503835909884
2023-06-26,-601.0043239526931,601.0043239526931,2504.686372626525,2852.3194306275436,2510.9895845211067,2880.0378890643337,2388.914249731852,2736.8443681092317
2023-06-27,806.8174293623888,-806.8174293623888,2500.032853274188,2847.309189671445,2369.366098172967,2680.144547794749,2276.4345007352767,2607.5672351774942
2023-06-28,-1368.4937110377577,1368.4937110377577,2514.80553110481,2863.7046858085537,2478.888735129991,2776.1542971192807,2418.357594260392,2704.376608191577
2023-06-29,1017.88246154839,-1017.88246154839,2497.441394871081,2844.5474067735995,2297.3025455495504,2605.922174779407,2158.7581398449875,2548.8797089335785
2023-06-30,137.01813464105362,-137.01813464105362,2542.1361238341024,2895.2244434437607,2590.012018745419,2956.861879453828,2460.849296689428,2852.5229346051565
2023-07-03,996.0637726220448,-996.0637726220448,2528.070622604566,2879.0231455762696,2453.1569591446573,2806.4908315802286,2381.8531326709494,2716.7553955772596
2023-07-04,-276.03913132498565,276.03913132498565,2562.2427961670237,2917.5850149132666,2484.009828036438,2933.6112010131524,2443.3777309434886,2818.0280224774383
2023-07-05,1064.9653746064068,-1064.9653746064068,2569.9238730882853,2926.478228847751,2490.5152200462376,2834.274777257448,2347.275380013745,2723.573359449801
2023-07-06,532.6854862285982,-532.6854862285982,2611.9240954025104,2973.966503871016,2411.493676742495,2730.394202843471,2288.4600232873277,2591.5825420959404
2023-07-07,281.17669438789744,-281.17669438789744,2623.2055537749425,2986.585291642808,2636.541521049696,3018.2060714347617,2583.509792313958,2879.932622157962
2023-07-10,330.62552631149447,-330.62552631149447,2607.9747831544864,2969.0617470839175,2575.6995675210674,2939.784769535728,2473.553054990931,2823.858645841191
2023-07-11,-938.9917644719899,938.9917644719899,2625.324859217335,2988.6863095143876,2576.9739535362874,2990.181560925854,2517.7309148615554,2886.25451623275
2023-07-12,-528.8789694999286,528.8789694999286,2610.9216192632903,2972.6125344741936,2498.507688469052,2794.078838042253,2393.590385613893,2678.478065398739
2023-07-13,2506.918328591004,-2506.918328591004,2579.9494589473798,2937.3836115023714,2581.02833194469,2963.9241376054624,2502.178548670301,2818.217081010419
2023-07-14,724.8924640165133,-724.8924640165133,2621.8940007172787,2984.530712055169,2574.9819880595633,2984.6041291541883,2492.2798720903597,2839.180862246281
2023-07-17,-16.973165958326717,16.973165958326717,2681.9414982841527,3052.728765684401,2575.120944946816,2898.795631763768,2431.7199375957803,2768.9622120042263
2023-07-18,-826.6769709440341,826.6769709440341,2654.862277631404,3021.829490326598,2630.25376598392,3091.7833570659423,2562.0636653657984,2941.3891229923474
2023-07-19,676.0431682055932,-676.0431682055932,2639.044508629388,3004.057539146998,2542.2686079260648,2847.244884348559,2404.0847166733265,2750.7257421226996
2023-07-20,-1973.2287338960014,1973.2287338960014,2668.162972495416,3036.933086542953,2549.6905994270987,2881.3414453881005,2464.2195623948437,2775.3798745181202
2023-07-21,-1724.7844360098607,1724.7844360098607,2625.1810407054345,2988.6681038849424,2592.1677149311313,3071.2068697576747,2519.16168341316,2975.51269055767
2023-07-24,-372.6075727283096,372.6075727283096,2602.7580301307125,2963.943645666286,2583.880552947209,3042.5294375555804,2500.0656232438155,2943.813948850386
2023-07-25,-1310.0974371770208,1310.0974371770208,2598.1789139436128,2958.827579239277,2623.0842111300976,3037.5091052689118,2480.537877736347,2893.9294024974306
2023-07-26,-1021.0682878050575,1021.0682878050575,2551.5156153770968,2906.0331915707907,2506.0484655510663,2862.2101242054728,2383.354852214201,2721.011146014416
2023-07-27,581.9518363960087,-581.9518363960087,2522.6946521510963,2873.5074527518823,2392.6024107210246,2803.5466622130866,2316.576967054088,2692.9587699949784
2023-07-28,742.651950552201,-742.651950552201,2524.9725605804633,2875.784661249509,2437.9032606214064,2736.2212360684457,2365.751193215552,2655.9146971281057
2023-07-31,-1419.4427910848754,1419.4427910848754,2515.101413947567,2864.2016589981768,2317.0090206799905,2764.8981350030303,2222.856156181459,2642.570380786631
2023-08-01,1647.0971231989606,-1647.0971231989606,2475.6977939433436,2819.7731002453943,2670.724644805967,3034.4883891206478,2493.326881686519,2979.6865918939125
2023-08-02,-660.9552035733577,660.9552035733577,2542.0049402069635,2894.8199329757363,2534.2695134192077,2893.5468560043764,2451.1461532383164,2802.80332076488
2023-08-03,-355.5804106761061,355.5804106761061,2514.4762780619203,2863.5904598085963,2440.7243140462465,2724.3266174671026,2373.6071607628537,2596.543239596619
2023-08-04,-601.9434812357067,601.9434812357067,2471.703700792657,2814.847074322329,2458.8361160240083,2736.011032440626,2390.6082531978564,2664.432778565317
2023-08-07,358.8263950818364,-358.8263950818364,2452.9921520224716,2793.704259145481,2323.680161169446,2615.5760986811533,2220.8854134183543,2569.664527010276
2023-08-08,53.12055157333816,-53.12055157333816,2467.7832057432665,2810.4050449552774,2333.4423550811225,2585.48141444449,2196.750059692377,2482.789737422576
2023-08-09,-67.20653708637838,67.20653708637838,2483.3984320735126,2828.2053648135793,2367.1819521735247,2760.73598282854,2271.623659636722,2634.178864982402
2023-08-10,5121.8698038534785,-5121.8698038534785,2471.308969041732,2814.344791399333,2385.275426200089,2685.3766847419315,2280.1274695273937,2531.468093427492
2023-08-11,-1122.7880227133428,1122.7880227133428,2702.884085464953,3077.2300864509225,2557.4246650417876,2906.265774775272,2443.7357348666706,2766.3187449219486
2023-08-14,1422.4210677849405,-1422.4210677849405,2709.0696625618734,3085.051589566527,2674.2466271049993,3087.2415192540584,2564.8267131702046,2938.439316250876
2023-08-15,-1572.929552678499,1572.929552678499,2764.8922071678185,3148.30547725712,2481.3790903042805,2853.6486285948254,2432.8844782788697,2754.4513024008747
2023-08-16,-1691.3215321947937,1691.3215321947937,2725.8650628594587,3104.3645873215028,2657.402664492164,3063.6057948595485,2603.3950675661345,2920.45399718987
2023-08-17,552.1843281134352,-552.1843281134352,2660.7471506445004,3030.6657176386325,2558.74723953585,2912.774993273964,2440.11563788146,2798.4027856931475
2023-08-18,-251.16475653186353,251.16475653186353,2673.744350111595,3045.5775325111013,2841.4236130299705,3167.8175012333077,2639.7318592236265,3069.4606420936516
2023-08-21,-1485.8588024840647,1485.8588024840647,2661.89287318439,3032.069304483187,2654.38445390753,3044.913738293325,2521.30809829592,2928.9926941066533
2023-08-22,871.3994811723242,-871.3994811723242,2606.2127221800147,2969.439564958572,2472.6182421736803,2914.6546531626545,2428.7426475209245,2814.7101059287866
2023-08-23,226.3444336770117,-226.3444336770117,2645.3884897033986,3013.7765914609636,2458.5571969945354,2761.4117329113246,2304.823047132468,2632.9931539871513
2023-08-24,375.3891613015221,-375.3891613015221,2659.878042235212,3030.1959122612498,2749.4912134118363,3162.446492951335,2639.2593391367295,3022.644565955486
2023-08-25,-14.912730754716904,14.912730754716904,2690.1372451987004,3064.572895089332,2738.4209109681087,3078.1775543730205,2554.3584208456687,2886.1793016579786
2023-08-28,1381.4371951586,-1381.4371951586,2685.152407947409,3058.826939671059,2521.252624240333,2927.677766444677,2479.266867204752,2844.0905529102542
2023-08-29,-264.47339805818774,264.47339805818774,2762.1638540320255,3146.246009509327,2682.354171155545,3028.7616688948137,2549.364335369663,2867.826366710614
2023-08-30,1073.9309852183287,-1073.9309852183287,2738.071609428899,3118.7551046049534,2506.5515992481346,2708.0208400118736,2399.8039608947206,2584.3218411630332
2023-08-31,275.3692259267191,-275.3692259267191,2813.895218114829,3205.121868283621,2667.7396885929415,2955.383792071902,2537.7105881759226,2845.5040400390817
2023-09-01,622.2491479040327,-622.2491479040327,2786.8712735781405,3174.095337324324,2550.9029959069508,2980.6870177385854,2506.0806501737848,2832.304773854058
2023-09-04,801.2322077600547,-801.2322077600547,2837.1471050241794,3231.269758508809,2841.311885068298,3315.5063568075443,2722.436028161968,3148.579190106773
2023-09-05,1635.3427529264154,-1635.3427529264154,2867.820549555812,3265.9706858217123,2693.4012346524587,3017.0029733399138,2616.1975036526205,2876.112235851467
2023-09-06,-904.5750882024295,904.5750882024295,2966.9752590603016,3378.543043401283,2840.896015491347,3340.5277000857036,2652.083931957386,3167.5769817657992
2023-09-07,2357.0402185589046,-2357.0402185589046,2950.8125221105734,3360.3906214906324,2666.5087710284333,3133.6672639610633,2611.751426279645,2967.3889242042305
2023-09-08,-1415.0675573170156,1415.0675573170156,3004.969662978898,3421.571148472747,2906.7045841523945,3439.7649607900194,2807.0038528425594,3262.0403642660876
2023-09-11,-2049.2995672634934,2049.2995672634934,2948.481889244754,3357.5818943916947,2818.821276680526,3250.7378899259425,2703.246243367224,3084.858689511463
2023-09-12,-1094.5140242840716,1094.5140242840716,2890.7240104998914,3292.416372321761,2577.7842733142297,3020.325463078189,2437.763781491106,2759.049820201316
2023-09-13,-1193.1286056895624,1193.1286056895624,2837.940966471327,3232.5132684392415,2582.769195462873,3014.800127119609,2447.636783140074,2850.812462229907
2023-09-14,997.9893624300021,-997.9893624300021,2807.244770176556,3197.951120843888,2866.7776087693246,3213.7531249319572,2676.9464880500445,3068.9000463266293
2023-09-15,541.4189075083705,-541.4189075083705,2832.6574838608844,3226.5641972703665,2701.0349465498844,3005.4532088349415,2611.9197418504427,2863.672119962047
2023-09-18,1192.2766036056346,-1192.2766036056346,2834.013635615874,3227.942211229856,2591.6270911344354,3113.808582053114,2542.5932443520696,2968.8357011459234
2023-09-19,-2263.70347448704,2263.70347448704,2878.0736449819997,3277.820233160601,2649.3392033201358,2989.273860718976,2505.7552886610683,2777.752764111532
2023-09-20,236.7150627089868,-236.7150627089868,2776.5774212102915,3162.7075407106176,2662.4904605627694,3039.8523014741436,2474.9677973535213,2846.747356174088
2023-09-21,-439.262879006048,439.262879006048,2784.203061297926,3171.250116107389,2770.229615669603,3068.228886733846,2543.7767157323674,2901.7510114466304
2023-09-22,-860.8239441651531,860.8239441651531,2775.6717214031446,3161.62542913723,2611.987272071531,2962.619766833858,2470.2653022645677,2766.0133490718385
2023-09-25,-1162.7373601956497,1162.7373601956497,2734.659386031402,3115.051852504011,2705.8849324946755,3072.9116260840974,2594.224100426394,2937.293181673632
2023-09-26,-1354.9713370427053,1354.9713370427053,2697.5531949652045,3073.293440451985,2596.2012407572442,2846.0729970018992,2396.443761743101,2674.1693109438215
2023-09-27,1098.595250615952,-1098.595250615952,2625.7714123158657,2991.698508342918,2530.700606156852,2825.1625204809375,2379.4966004671764,2668.6833637831082
2023-09-28,-1286.9410094299892,1286.9410094299892,2671.101225731315,3042.978958766148,2532.9618367130856,2858.848394948905,2408.7690587922034,2759.170163836806
2023-09-29,-525.0560245342494,525.0560245342494,2630.3489853297665,2996.994304953207,2606.818699898709,2908.063528776182,2499.393063568827,2778.310683192295
