date,actual_pnl_eur,ewma_t_forecast_volatility_eur,ewma_t_degrees_of_freedom,ewma_t_residual_scale,ewma_t_var_multiplier,ewma_t_var_eur,ewma_t_es_eur,ewma_t_exception
2017-07-18,3782.554316687636,2897.4789767407374,8.007759123013425,0.9076685242843582,2.6284180808761635,7615.786131423919,9440.79759402042,False
2017-07-19,2749.8190691207296,2958.0609547716667,8.382125316206771,0.9151035243150761,2.622023411822528,7756.105077009411,9573.698673168963,False
2017-07-20,811.2697409254577,2945.981485513849,8.159398014271776,0.9128236103123295,2.631694795168007,7752.924142088109,9593.617649412048,False
2017-07-21,4081.295921482753,2863.1395576190075,7.990544884994589,0.9080941114680958,2.630999697236166,7532.9193092404985,9340.017935442262,False
2017-07-24,-256.15375519550395,2950.4462348602738,8.238728451952564,0.9120304025582056,2.6235216251789124,7740.559501083629,9569.654870538698,False
2017-07-25,-4521.642355571987,2861.2517667640104,8.08565475177227,0.9107174135275959,2.6312104027978,7528.555413733048,9323.995792600335,False
2017-07-26,1804.2360561642656,2987.017099172386,8.52337284718742,0.9204967534739668,2.627639207099558,7848.80324206215,9673.615310779276,False
2017-07-27,-390.11075588887286,2929.547792585724,7.98865818294194,0.9134885961222698,2.6467781906171624,7753.863205786544,9614.184922484452,False
2017-07-28,1940.832044401414,2841.9089838410187,7.859890122449588,0.9080717632467052,2.641407046499985,7506.638415429278,9322.489249788756,False
2017-07-31,1299.26623066291,2796.0452529725103,7.581045179972213,0.9077148459918553,2.6641730954893905,7449.148536740188,9285.151817983176,False
2017-08-01,3847.159129273504,2729.483941400625,7.329494503299266,0.8970678677162073,2.656020403189802,7249.565038538978,9069.024292462156,False
2017-08-02,-238.3726058524216,2809.112924024469,7.244840529738252,0.8978980216619474,2.666699480965424,7491.059976469316,9383.150369538796,False
2017-08-03,3530.3180358138006,2724.1618854655358,7.264967286342733,0.8961746517026865,2.6596091648815636,7245.2059172051795,9072.402963996108,False
2017-08-04,-2690.833302288048,2779.1335668398474,7.6521152806953525,0.905206754660507,2.6505627299983465,7366.267853953068,9172.966470070096,False
2017-08-07,-1167.219194273555,2773.9147584560146,7.634754833126333,0.909499605944091,2.664653404978767,7391.521406240673,9206.570472256546,False
2017-08-08,-873.0207867925219,2704.5648365857096,7.400628463508738,0.8976685496733026,2.65106932600677,7169.988878468887,8960.064424743961,False
2017-08-09,2656.538552805981,2630.878269693747,7.273809011685453,0.8962991449571789,2.65911640811087,6995.811574684977,8758.933032944426,False
2017-08-10,263.3374754317464,2632.424942975097,7.355200623473232,0.8905026667528135,2.634151645656001,6934.206495603756,8671.203507727616,False
2017-08-11,1371.7591994872437,2553.0455464340534,10.21307550432063,0.905104669640492,2.4919041779460582,6361.944863645595,7730.411332981608,False
2017-08-14,812.0805905789116,2497.971775321847,10.209111354065023,0.9020991802651126,2.483803296399076,6204.470529856256,7539.2672706268295,False
2017-08-15,-3291.8020097107374,2430.0287210982974,9.845132244109825,0.8898792326251694,2.46657643267275,5993.851574178963,7302.181837144883,False
2017-08-16,2054.5213630000835,2490.159744719846,10.680924167627605,0.8993477545554162,2.4566497897655224,6117.450413348576,7410.909310377738,False
2017-08-17,-328.6364659173256,2466.1924576717934,11.043468024152999,0.9040929907250914,2.4557946758994027,6056.462307293653,7321.355910782239,False
2017-08-18,-1692.5881029378088,2392.417068373222,11.126813764043707,0.9032082190770873,2.4503632830834188,5862.290942163816,7083.309904617523,False
2017-08-21,2190.199161402129,2356.296150035387,11.388121413387035,0.904161485646966,2.4437732886930115,5758.25359170666,6947.737631410498,False
2017-08-22,1731.4576963100349,2346.6620012257913,12.014268776416863,0.9082050436768846,2.4344612594837627,5712.857731086827,6871.533158599806,False
2017-08-23,866.548484351232,2314.3661367017753,11.783446551600543,0.8990173367534557,2.4169384800275404,5593.6805726672,6735.6159800093465,False
2017-08-24,-1230.9133492525823,2253.878416214447,11.300117975186778,0.8916560677601275,2.4129678872525533,5438.536240097105,6565.057515940945,False
2017-08-25,2051.9248458974125,2205.919157218584,11.680034277016118,0.8930728865426892,2.4042221945438444,5303.519797154372,6389.4823779915305,False
2017-08-28,4740.892947198872,2196.984060584565,12.529390485871314,0.8986845580249192,2.394153389732393,5259.916835836573,6312.21078305779,False
2017-08-29,1129.0517388392375,2426.0459105640643,12.772785161612473,0.9084837448658353,2.413666759866876,5855.6663722394505,7020.034995372348,False
2017-08-30,1128.249400180392,2368.3417640976945,13.171932143473606,0.9099857341701892,2.4074199700060666,5701.593258688186,6824.610929572273,False
2017-08-31,2871.472374707396,2312.7640624876512,13.6044626904072,0.9104233179580556,2.3982357455515944,5546.553445685006,6628.532680864405,False
2017-09-01,-1369.181634279837,2350.035495854882,15.063132060576304,0.9184563046005568,2.389087471509353,5614.440360749168,6678.922440934343,False
2017-09-05,4342.366574539647,2302.995216995901,15.731402556197995,0.9195112134342547,2.379996443075324,5481.120424869729,6508.6767172168875,False
2017-09-06,-1237.0117758158997,2473.242279496257,16.97513386461639,0.922689677221783,2.368839448584029,5858.713877576621,6936.81043138599,False
2017-09-07,4663.9744224584,2416.965935764752,17.642916692098513,0.9234215879926588,2.3615311513223403,5707.740348993412,6748.7454365761905,False
2017-09-08,567.9212438579607,2606.9868282450557,18.786846466434824,0.9339897361410039,2.3743022029539036,6189.774569374045,7303.251411605668,False
2017-09-11,-3191.3835816897217,2531.3921872533215,16.59532673718637,0.9375923985831829,2.412771756279952,6107.671573472546,7237.648941962626,False
2017-09-12,-1263.1029661066882,2575.765045964757,18.148197653237347,0.9453079986348802,2.4108860539367405,6209.87602753416,7335.350748867548,False
2017-09-13,-1935.137600203968,2516.3894177718416,15.501489483357414,0.9386378428112931,2.433529418751511,6123.707677182762,7276.065074061681,False
2017-09-14,408.874917866464,2485.3508173673126,16.472849106054035,0.9415445650676233,2.424840358842097,6026.578967833453,7143.550716529173,False
2017-09-15,227.90752192816683,2411.7175918105117,16.938823060125134,0.9411300196602317,2.4167139754334186,5828.431608927092,6901.496799847826,False
2017-09-18,-2332.4026371610407,2338.913309576769,15.85421683031888,0.9334882627435079,2.4140866184033163,5646.339322254691,6702.788531414524,False
2017-09-19,197.4606071440731,2338.5232839818455,17.410039820730457,0.9391308206926356,2.4048751698415383,5623.8565797442325,6652.672066713979,False
2017-09-20,-342.65920848148846,2267.7984031518567,16.63701426649179,0.9313025474966914,2.395953480697059,5433.539477550924,6438.18987643315,False
2017-09-21,-3985.934658296669,2200.3132778229433,14.894471559560927,0.9309201137222017,2.4247202718204073,5335.144209092899,6349.717295283533,False
2017-09-22,2830.5430457928,2346.0936644055896,14.966187397586756,0.9430232967637129,2.4548514063346136,5759.311331458789,6853.139489976439,False
2017-09-25,2629.2470705481687,2377.945541971382,16.708900340205982,0.9506781124676713,2.444696308070834,5813.354687250937,6887.1224398888035,False
2017-09-26,-3266.884653435387,2393.767769471067,18.062714245730195,0.9559958968904495,2.4392476441672706,5838.992392365842,6898.350429370298,False
2017-09-27,-6133.6711122020215,2454.9274385686194,19.353017798584986,0.964125668558014,2.444323238604323,6000.636187180664,7073.403650026213,True
2017-09-28,-924.3291717202508,2814.6729680336675,18.13542615500434,0.9705248184743449,2.475364939308972,6967.342780691263,8230.295978545862,False
2017-09-29,1327.0774900290155,2738.30312348791,17.23939705598131,0.9649816922692532,2.473520183351246,6773.248044081104,8015.146773158798,False
2017-10-02,-29.49205135016075,2674.710110561695,18.470724106188644,0.9669564860199834,2.461987486325469,6585.102821751104,7774.009264950596,False
2017-10-03,-346.9937394002253,2593.237865188684,19.199940980866813,0.9611608657885196,2.4385409920775323,6323.716836470235,7456.102659531277,False
2017-10-04,977.8702269805706,2515.6731173854614,11.801679420702756,0.9480580740124097,2.548176761881702,6410.379778212132,7718.355291910071,False
2017-10-05,-292.1902312180147,2450.769002522554,12.122066536454675,0.9454146899334881,2.5308231993400465,6202.463047807544,7456.71688793449,False
2017-10-06,-1186.0567993684458,2377.1863758999207,11.74963662593329,0.9416839968777453,2.53276246644283,6020.848428618576,7251.191647377499,False
2017-10-09,2274.5934698799706,2323.006296012254,11.954014367945124,0.9391358077840464,2.5192779542897186,5852.298549219888,7041.25091657097,False
2017-10-10,1522.5265894597717,2320.130058819282,13.076619498367748,0.946733256647464,2.5071147308130532,5816.8322478679775,6965.088107367601,False
2017-10-11,2698.170279846324,2280.155202522423,10.880381096340887,0.9385320376648608,2.5556584722797915,5827.297961439274,7050.965470260984,False
2017-10-12,1884.2148140975123,2307.3725256306566,49806121183.36546,1.0005184701251721,2.3275540159891994,5370.5341884147765,6152.83047289804,False
2017-10-13,3032.4112299073167,2284.194711983304,665674981326.7075,0.9909965275633237,2.305402665084345,5265.988576577876,6033.056274642984,False
2017-10-16,-1210.8756144972365,2335.8560308425767,3184539372718.0195,0.9903676712079701,2.3039397264345993,5381.671504690055,6165.590100941281,False
2017-10-17,-797.0704827157448,2284.036624309771,3290082119354.7124,0.9878746605954163,2.298140116496084,5249.036193872579,6013.634531245315,False
2017-10-18,-2681.3130608857928,2223.045872488929,3880459549799.8955,0.9874107673560959,2.297060939444838,5106.471840288389,5850.303609534392,False
2017-10-19,1880.0109406793556,2253.171961035276,9853744477716.066,0.9879773005873489,2.2983788928223614,5178.642877142647,5932.987405825752,False
2017-10-20,-1954.287671635274,2232.5419126122624,3322066475428.1035,0.9863118254345159,2.294504418242034,5122.5772823993575,5868.755043139141,False
