date,actual_pnl_eur,whs_var_eur,whs_es_eur,whs_exception
2018-03-14,2119.507046651148,8722.707427941023,10975.288965507752,False
2018-03-15,-1496.8526732367318,8722.707427941023,10952.763150132085,False
2018-03-16,-2235.336965136641,8722.707427941023,10930.462592910175,False
2018-03-19,-4470.7856575938295,8722.707427941023,10908.385041260482,False
2018-03-20,-540.3830807607425,8722.707427941023,10886.528265127288,False
2018-03-21,1089.5031120694289,8722.707427941023,10864.890056755425,False
2018-03-22,-2306.148682628451,8722.707427941023,10843.46823046728,False
2018-03-23,-3979.8780360919336,8722.707427941023,10822.260622442018,False
2018-03-26,6955.910720282722,8722.707427941023,10801.26509049701,False
2018-03-27,-299.633843670905,8722.707427941023,10780.479513871449,False
2018-03-28,-2812.684632225876,8722.707427941023,10759.901793012144,False
2018-03-29,3151.732557462183,8722.707427941023,10739.529849361432,False
2018-04-02,-2987.244389642402,8722.707427941023,10719.361625147229,False
2018-04-03,-590.0673761593032,8722.707427941023,10699.395083175166,False
2018-04-04,2001.893710989744,8722.707427941023,10679.628206622825,False
2018-04-05,-900.0724089557544,8722.707427941023,10660.058998836006,False
2018-04-06,-2160.525746614549,8722.707427941023,10640.685483127058,False
2018-04-09,2561.955773574165,8722.707427941023,10621.505702575196,False
2018-04-10,4616.157801930587,8722.707427941023,10602.517719828855,False
2018-04-11,1583.2450650387852,8722.707427941023,10583.719616909977,False
2018-04-12,-1746.6050401578611,8722.707427941023,10565.109495020288,False
2018-04-13,268.1823379419468,8722.707427941023,10546.685474349495,False
2018-04-16,2413.5242429976006,8722.707427941023,10528.445693885411,False
2018-04-17,4486.425686537255,8722.707427941023,10510.388311225966,False
2018-04-18,-2290.138071938963,8722.707427941023,10492.511502393116,False
2018-04-19,-4027.588003997318,8722.707427941023,10474.813461648597,False
2018-04-20,-5965.691338150369,8722.707427941023,10457.29240131152,False
2018-04-23,-2326.2895522225936,8722.707427941023,10439.946551577816,False
2018-04-24,-5055.715712057697,8722.707427941023,10422.774160341447,False
2018-04-25,-1834.4193576964044,8722.707427941023,10405.773493017445,False
2018-04-26,2975.5292923407123,8722.707427941023,10388.94283236668,False
2018-04-27,2165.221215817025,8722.707427941023,10372.280478322422,False
2018-04-30,-2262.2370125744583,8722.707427941023,10355.78474781861,False
2018-05-01,-2381.9992748102923,8722.707427941023,10339.453974619833,False
2018-05-02,-3565.981720431627,8722.707427941023,10323.286509153046,False
2018-05-03,881.2693884323264,8722.707427941023,10307.280718340924,False
2018-05-04,4645.196101829496,8722.707427941023,10291.434985436925,False
2018-05-07,-168.5685384507306,8722.707427941023,10275.747709861966,False
2018-05-08,-609.3759037680724,8722.707427941023,10260.217307042756,False
2018-05-09,-794.9338858522449,8722.707427941023,10244.842208251739,False
2018-05-10,5430.588160011873,8722.707427941023,10229.620860448631,False
2018-05-11,2490.8769327181835,8722.707427941023,10214.551726123556,False
2018-05-14,-1497.220287037676,8722.707427941023,10199.63328314173,False
2018-05-15,-7909.305917389497,8722.707427941023,10184.864024589724,False
2018-05-16,-2181.5177929413007,8722.707427941023,10170.242458623237,False
2018-05-17,-1707.01377560169,8722.707427941023,10155.767108316413,False
2018-05-18,1649.7444085779412,8722.707427941023,10141.43651151266,False
2018-05-21,1634.2915799813618,8722.707427941023,10127.249220676944,False
2018-05-22,-802.518605895164,8722.707427941023,10113.203802749586,False
2018-05-23,2959.0263938130465,8722.707427941023,10099.298839001498,False
2018-05-24,1833.6737434030688,8722.707427941023,10085.532924890895,False
2018-05-25,1023.9363077848728,8722.707427941023,10071.904669921396,False
2018-05-29,2038.902718348524,8722.707427941023,10058.412697501592,False
2018-05-30,35.79648444712564,8722.707427941023,10045.055644805987,False
2018-05-31,-137.05053219189546,8249.203727373788,10028.978853286158,False
2018-06-01,570.3654609588773,8249.203727373788,10011.181102027038,False
2018-06-04,-1548.6823833534502,8249.203727373788,9993.561328280506,False
2018-06-05,2021.134088798948,8249.203727373788,9976.117752271437,False
2018-06-06,183.06264374101653,8249.203727373788,9958.84861202246,False
2018-06-07,3816.665630846017,8249.203727373788,9941.752163175974,False
2018-06-08,186.5135939865036,8249.203727373788,9924.82667881795,False
2018-06-11,-142.26684177659484,8249.203727373788,9908.070449303512,False
2018-06-12,-267.7054732750539,8249.203727373788,9891.481782084215,False
2018-06-13,-936.1298608491828,8249.203727373788,9875.059001537109,False
2018-06-14,4363.758722958877,8249.203727373788,9858.800448795477,False
2018-06-15,-6609.933306207195,8249.203727373788,9842.704481581259,False
2018-06-18,-564.8802237628204,8249.203727373788,9826.769474039185,False
2018-06-19,1004.1929824525952,8249.203727373788,9810.993816572529,False
2018-06-20,-3598.20797495391,8249.203727373788,9795.37591568054,False
2018-06-21,-417.3781175756618,8249.203727373788,9779.914193797475,False
2018-06-22,1255.254840524056,8249.203727373788,9764.607089133238,False
2018-06-25,-2333.7162051334626,8249.203727373788,9749.453055515643,False
2018-06-26,896.8237968780601,8249.203727373788,9734.450562234226,False
2018-06-27,-996.2808898418164,8249.203727373788,9719.598093885621,False
2018-06-28,-439.4936071246913,8249.203727373788,9704.894150220502,False
2018-06-29,-137.63048547845733,8249.203727373788,9690.337245992036,False
2018-07-02,794.7406183748337,8249.203727373788,9675.925910805852,False
2018-07-03,1619.7824121294946,8249.203727373788,9661.658688971533,False
2018-07-05,3753.381533642853,8249.203727373788,9647.534139355557,False
2018-07-06,3431.4367824650194,8249.203727373788,9633.550835235737,False
2018-07-09,1650.076226900443,8249.203727373788,9619.707364157119,False
2018-07-10,677.9474857738165,8249.203727373788,9606.002327789283,False
2018-07-11,-2808.5306149809644,8249.203727373788,9592.43434178513,False
2018-07-12,2009.7397630793105,8249.203727373788,9579.002035641015,False
2018-07-13,109.792689077065,8249.203727373788,9565.704052558343,False
2018-07-16,-1320.2453665133507,8249.203727373788,9552.539049306497,False
2018-07-17,-653.9891938888543,8249.203727373788,9539.50569608717,False
2018-07-18,-1600.667201570394,8249.203727373788,9526.602676400038,False
2018-07-19,183.10762218711196,8249.203727373788,9513.828686909772,False
2018-07-20,-2831.7341009955644,8249.203727373788,9501.182437314415,False
2018-07-23,-2468.477918574857,8249.203727373788,9488.662650215008,False
2018-07-24,1527.058711104401,8249.203727373788,9476.268060986597,False
2018-07-25,2334.3431612752875,8249.203727373788,9463.997417650467,False
2018-07-26,-1447.2489031292837,8249.203727373788,9451.849480747704,False
2018-07-27,-2724.605269316404,7909.305917389497,9437.790321373415,False
2018-07-30,-2267.8382521758244,7909.305917389497,9422.505477333576,False
2018-07-31,4116.74740219552,7909.305917389497,9407.373481734134,False
2018-08-01,-4264.989009588122,7909.305917389497,9392.392806090687,False
2018-08-02,578.9258270199491,7909.305917389497,9377.561937203676,False
2018-08-03,1717.79441473916,7909.305917389497,9362.879377005534,False
2018-08-06,-86.63751658810622,7909.305917389497,9348.343642409374,False
2018-08-07,-466.4013896607534,7909.305917389497,9333.953265159176,False
2018-08-08,1394.5472954341565,7909.305917389497,9319.706791681478,False
2018-08-09,2096.640757060564,7909.305917389497,9305.602782938557,False
2018-08-10,-1057.2990831524132,7909.305917389497,9291.639814283068,False
2018-08-13,-6062.461716093603,7909.305917389497,9277.816475314134,False
2018-08-14,1205.247403670728,7909.305917389497,9264.131369734885,False
2018-08-15,-3608.9112070734623,7909.305917389497,9250.583115211433,False
2018-08-16,1851.588868065568,7909.305917389497,9237.170343233212,False
2018-08-17,3120.782041673664,7909.305917389497,9223.891698974776,False
2018-08-20,4459.1766344846965,7909.305917389497,9210.745841158923,False
